Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000
2200,4400,6800,9500,12100,14800,18100,20300,23300,27600,29600,31000,59900,37400,40700,43000,46600,49100,52300,91200,66200,60100,64800,66100,69900,80600,82100,128900,82700,84800,86900,112200,92500,96900,101200,268700,106300,112600,158000,129200,121900,157500,142200,129000,173200,321700,138300,141100,143600,169700,177800,241500,156700,200300,195400,173900,183700,180600,186700,189100,193400,194100,199900,199400,200700,204900,210700,213100,219200,226300,222500,226900,231700,234000,237800,239000,261900,246500,253800,241700,245900,250200,459400,277600,268900,305300,279200,285200,286400,290600,300600,297100,301400,300700,328300,314300,310000,325700,314700,368800
2100,4300,6800,9700,12400,15000,17800,20400,25600,27300,31500,31200,59000,37200,40700,52200,46600,48900,68300,125300,58700,61600,64800,65800,69300,71200,75800,114500,82100,87600,87900,95000,93900,96200,101300,109600,121900,179300,144800,116100,138500,136400,128900,138700,219500,240000,138600,151100,143900,160300,236400,213300,164800,173100,215500,230800,180400,179300,185000,186700,189600,194400,202100,199200,204300,207500,212500,213700,216900,221700,222100,227400,233100,233000,236200,238700,263900,267100,256100,241300,276400,250000,466200,276800,269700,298600,277500,282000,287000,292700,294800,300300,304500,300700,307500,307300,312200,319800,335200,341300
2100,4200,7000,9500,12000,14600,17800,20300,29900,28000,31700,31500,59500,49900,40800,43500,46300,49400,79300,88700,57600,61300,63400,67600,69300,71800,75500,79900,94800,85200,88000,93700,94100,96700,100500,105500,107500,170200,171700,115900,138200,159600,132900,141500,165400,162800,138900,140700,143400,158100,237700,197200,237000,183300,188200,234400,176700,181100,183700,190400,190200,194500,199500,200900,224000,206100,210400,214600,217800,220000,213200,225600,228700,234500,236700,241900,283100,244300,250000,352200,314000,250500,408900,272900,268600,273600,276200,284000,286200,288700,292100,297100,302400,300100,305100,314200,308600,316200,321300,324000
2100,4300,6900,9200,12200,14900,18200,20100,31900,27800,31300,31400,65900,37900,40800,51500,46300,49200,53500,79900,57600,60900,64000,67800,69500,71200,76300,79200,82600,85100,87000,100500,94000,95900,100600,103800,106800,124500,202400,115100,121000,147400,128000,142400,202700,149400,139400,138800,152700,150000,217700,165200,226100,166500,179700,225700,179800,177700,186100,191100,189100,193300,200500,197900,204500,209600,212600,212300,220500,219800,215100,249300,232800,231600,235500,238300,246900,247500,249600,275400,322500,251500,573900,275600,293200,295700,278300,281500,283800,292300,348300,293600,300500,300700,309400,311300,310600,337600,319400,323500
2100,4400,7100,9100,12000,14700,18000,20100,24400,26100,32100,31800,61200,37700,40600,43600,46200,49500,52800,86500,58100,61200,63700,65700,69300,71500,76200,84800,86100,83800,87400,103400,94200,96400,102500,130100,106100,111900,227500,119400,122400,157800,128300,142400,216500,145200,138700,139400,143000,149200,176300,165200,160600,167600,177700,178100,179900,180100,183900,189900,190900,193400,196400,199700,204600,206500,211300,212800,217200,227000,213500,229600,231200,234100,244400,238600,246800,246100,250600,272400,336800,248600,608900,370000,273600,274400,279700,288100,288400,289000,293200,297300,304400,299800,306600,305200,310800,319300,321900,325400
2200,4400,7200,9400,12200,14700,18000,20300,23500,27400,31400,31100,61200,37700,40500,43500,46100,49100,52200,83800,57700,60300,64000,66300,69300,70900,76100,86700,81700,84300,87400,94100,102600,96400,102200,201600,106400,109700,198200,115800,120300,144700,139100,140900,158400,145000,140000,140300,143300,150800,152000,160800,169600,164700,203200,175100,180200,178700,188400,191700,195600,193800,200300,199300,204700,206000,211700,215400,217600,219500,213600,227900,233400,232700,233200,240700,249800,249900,252300,304900,247000,248800,477300,455500,272500,275300,301200,281100,286900,289300,302500,292700,300900,299900,304400,309800,311700,316200,320200,321600
2100,4500,6800,9600,12600,14700,18000,20400,23500,27600,29300,31600,61600,38000,40400,43400,46500,49400,52200,83800,57600,66200,64300,65700,71500,71000,75900,91600,82400,84300,87400,93200,93100,96700,103400,128300,106900,109300,213000,114600,121000,124900,127600,140900,132700,144600,138200,138800,143800,149200,174600,153100,165200,165600,172800,173700,180200,180100,187000,190000,191000,193300,204600,200000,204400,206300,212300,212200,218900,219800,214000,227500,231900,233300,237400,240700,244000,248800,250800,266900,254600,270200,1.06E+06,372700,289900,271400,279200,281900,286900,296400,402800,295800,302600,308000,308900,311500,308100,329600,317500,363000
2100,4300,7200,9400,12100,14800,17900,20200,23800,27500,38000,31200,60600,37900,40700,42700,45900,49100,51900,88800,57400,60400,63300,66200,73800,71700,75600,79800,82100,84500,88200,91000,93000,97400,102000,104800,108300,110500,233100,114600,121900,126100,147400,141500,132800,144400,138600,140200,143500,152700,160500,152900,158000,169200,179500,176000,177700,179200,187200,190300,189700,193800,200600,245200,206600,207700,211200,211900,220200,218900,213600,231300,231500,232200,235800,244600,243100,249900,250500,264200,248400,250800,328700,316100,275100,279800,285200,285900,285200,292000,489600,303700,301600,302800,305900,311600,311400,321400,377000,436400
2200,4400,7100,9500,12200,14900,17700,20400,23600,26000,34800,31100,57500,37400,40800,43100,46900,48700,52900,55800,57600,60400,63700,65900,70100,70900,76600,79100,102900,84100,87600,90300,93500,102800,101100,104300,107200,110500,120700,115300,121300,134800,127500,143800,131400,137900,145900,161500,144800,147200,160500,153900,175900,168500,177300,173300,179600,181800,187600,187100,191100,193500,197500,221700,205900,205300,210700,213700,215100,220200,215800,228400,230400,232300,238500,236600,244200,247400,250100,265000,260900,249800,332400,412000,269900,272500,277200,286600,286300,290100,346900,295400,303600,299300,303400,308400,320800,317600,317600,466300
2100,4400,7000,9400,12500,14800,22000,20400,23600,27600,31100,31000,50100,37700,40700,43200,46000,49500,52200,63100,57400,60100,68400,66000,69800,71800,76700,78400,81300,85000,87500,91300,94300,97000,100200,141800,108200,120200,115200,117200,126300,126500,127500,140900,132000,151200,138400,284500,181500,147700,168600,153600,158000,166000,176500,178700,177400,180900,185800,190100,191400,213700,198500,200200,203300,205700,209600,211800,216400,218300,213800,226300,234600,234000,235400,239700,246100,252300,253800,264300,246800,249900,416900,528300,276200,272800,279600,282100,282200,287400,295100,293800,300800,300700,307000,312200,309100,321500,319100,356600
2100,4300,7100,9400,12200,15000,18000,26500,23300,27700,31100,31000,49500,37100,40400,42900,56400,60800,52400,89200,57500,60700,63800,65800,89700,71600,76000,78700,106800,84800,95300,97800,94600,97200,100500,115700,106700,142000,113800,115000,121600,125000,130700,130500,140100,139500,153600,183100,219800,148600,151600,159900,157000,165300,180800,175800,179700,178800,189500,190800,190000,194800,197200,198800,205100,206400,209600,213600,224900,220900,214000,225300,233000,232700,236400,265100,244200,246800,249400,245000,437900,248000,424300,423700,275700,276300,279400,291000,284300,291700,294100,294300,300500,300200,304700,323800,310600,319900,319100,324600
2100,4300,7000,9500,14400,74800,17800,24200,23400,27700,31400,30800,49700,37200,40600,43100,61500,58900,52300,55600,60400,60400,63800,65300,79300,71000,77300,78900,81900,85000,87600,89600,94000,98000,101300,105100,111100,138300,113700,114500,120500,136000,127300,129700,133400,139200,138800,179900,172700,147800,150700,152900,156700,167200,176500,173500,180600,180100,186100,188500,190600,193300,199700,213200,204900,205800,212300,213500,217500,217900,213800,227400,231000,231600,234300,242500,250400,247400,249200,242900,260500,249900,427600,472500,269400,276400,279000,289200,309000,288300,310900,296300,303100,300700,303300,308900,321100,317400,316500,323200
2300,4400,7100,9300,12200,24000,18000,22500,24100,27600,29100,31100,53600,37300,54300,43200,48400,50200,73000,55000,57500,61000,64000,84200,69800,71100,76100,78500,82700,87500,201000,89700,94500,96900,103500,103700,106800,110100,114300,115200,138200,239600,137600,128400,146400,139500,141000,176500,145800,148300,149200,151700,157000,168100,176100,175700,177400,178800,188000,190600,214800,193900,200300,210200,206300,207100,210300,210200,215000,219600,213900,227300,232300,231100,237100,240800,243400,245700,249500,242400,294400,248500,420500,410900,273400,276200,279900,282500,282700,288400,290500,293200,298200,302100,310200,308800,310000,322700,317600,330200
2300,4300,6800,9300,12200,21900,17700,32100,23600,25400,31100,31200,51800,37700,41100,43000,47100,49900,53000,55100,57500,60000,64200,123900,70100,71400,84500,79000,81800,85000,114200,89400,93600,96500,101100,176500,109400,109800,113100,122700,121100,200900,170100,129900,131000,138500,138900,173000,145900,148000,149400,152600,157400,166500,173400,173300,179900,182600,187100,189700,195300,193600,196000,199500,203500,205200,210300,211900,215500,222700,214700,227400,232700,235500,239900,240000,244400,246900,255900,243300,273300,314800,377600,411600,275100,274900,278700,280500,283400,292600,290900,301000,299900,302700,305900,310800,309300,320200,322600,324400
2200,4200,7100,9500,12600,23200,18000,31400,23500,27300,31400,31100,50700,37700,40700,42900,47000,49100,52000,55500,57400,60400,63600,216900,70900,73000,76200,78500,82000,95400,93600,89000,94000,96500,101400,104200,107200,113500,113900,115000,120800,200300,126800,130000,131900,139000,138900,146300,146000,264400,149900,152500,185800,169400,173700,175700,177600,180200,185800,187200,256600,195500,198900,199700,204800,205300,210400,211600,216800,219600,213200,226000,248300,266700,235900,240600,242900,246000,250200,239500,247400,306700,269600,396100,272300,280000,282200,283800,283700,288700,313600,315300,301800,299100,339800,305500,312800,322600,316900,323500
2100,4200,7100,9300,12300,22100,18100,31700,23800,27300,218600,34000,49100,37300,40500,43400,46500,49500,59300,54700,57000,60400,63500,86900,82700,70800,76000,78400,84600,85500,96400,89900,94400,97600,100900,103900,106700,126700,114900,115100,120400,199800,128300,128600,131900,137600,140100,141900,145500,191100,151200,151900,156400,166500,170000,176400,179800,181400,188000,190200,292100,193800,198500,200900,204400,206100,210100,219500,215400,220800,213000,224900,230900,233900,237600,239400,243500,275100,248900,238800,243800,257000,266700,391600,272000,276700,276700,380300,432400,342600,336800,293900,302800,297600,327600,309000,308100,402600,320300,323600
2100,4300,122900,9400,12500,24200,18000,32100,23600,27600,52500,30800,51500,37400,41200,42700,46900,59900,85100,54100,57500,60500,63300,156400,82200,71400,88500,78300,90400,85400,94800,90100,99300,96700,103700,114200,106600,110000,145200,115500,120300,206500,127900,154500,131000,140600,140200,141800,302000,187800,157800,164000,157400,168500,173500,173200,176600,180500,185300,190200,202400,194600,199400,209800,206000,207400,211500,212700,217000,219800,213900,228500,231200,231000,235500,239200,245300,250600,251600,283700,247200,253900,278900,378800,282400,274200,278500,294200,355200,318500,300200,293900,297600,299900,619600,307200,309600,533500,322900,323000
2100,4500,7700,9400,12500,24500,17800,32600,23800,25800,51800,30900,50500,37500,41100,43300,46700,75100,76100,55100,57900,60800,63600,118000,70000,71500,84900,77900,81700,85600,89300,89600,94300,96600,101200,163200,107800,118700,125500,132300,125900,210900,156600,150100,162500,137900,140100,141600,147800,185800,150300,169200,156500,167000,169800,172600,180700,182600,190200,185700,240100,193300,198300,199700,208100,206800,210300,211500,217600,220700,229200,224200,229500,300200,253500,239000,244500,252300,258600,243600,245700,249000,472700,353300,286000,276000,280200,301700,356400,307600,299100,293800,302300,298500,395200,319500,328500,332500,318600,322700
2300,4300,10500,9400,12300,23100,18200,32900,23700,39800,52500,31200,53100,37400,41100,42900,47000,63900,74500,55200,67200,59800,63300,89800,69600,72000,77100,78400,81400,84700,89000,90600,94300,102000,101400,136300,108300,148800,118300,115100,120800,218800,171700,130400,142500,137500,139900,142200,146900,188900,150900,152800,157000,167400,172800,174600,177400,180500,187900,186600,184000,194100,197300,200800,201800,205900,210900,213600,215300,219400,216800,226500,231800,290900,236100,238000,246300,250600,311800,239900,248700,249300,536600,348500,268800,276400,277800,289500,287400,294800,291800,299200,302600,298500,309100,311100,311100,320100,320000,323400
2100,4300,13100,9200,12400,21600,17700,31200,23600,29100,51900,31200,55000,37600,40600,50500,46000,49500,53300,54900,57800,60200,63600,86200,70400,71900,76800,141400,81200,84500,139000,89700,93700,96600,100800,105900,105500,110300,117300,114900,121400,211000,141100,131000,149900,138400,153800,141100,168600,190000,151100,153300,157000,166700,172100,173300,180200,184100,189000,188900,184800,196500,199600,201000,203100,206900,209600,220700,214900,219500,213500,226800,231100,227800,235600,240200,245100,246900,286100,239100,243400,250100,706900,449400,271200,276500,273800,284400,285300,289600,291800,294800,300100,298400,296200,312300,311200,318700,319100,324500
2200,4300,8800,9300,12600,51600,17900,31800,23700,36500,98000,30500,56500,37100,40800,42700,46800,49700,82400,55400,57300,60500,62900,126600,90900,71800,76900,78500,80900,84300,106400,90500,94000,97100,102600,104500,174200,109200,117400,116000,120700,216100,127600,130100,138900,137100,139900,164700,153900,175900,149800,151900,182100,168000,173800,177000,181000,181300,188700,191600,184200,192700,198900,208300,202600,206600,211400,211500,216300,219900,213500,237600,228500,225600,236700,238200,247700,247300,260500,239400,244800,292600,435400,378300,273200,276200,276900,279600,287000,291500,292800,299400,301000,356200,294400,307800,309900,319500,323800,323300
2000,4300,7300,9300,12300,28400,18200,30800,23300,27700,53000,31200,61200,38000,41200,42900,46200,49200,70800,55400,57300,60800,63000,73600,69800,71900,76500,78700,81600,84600,128800,99000,94500,97500,101500,105000,110200,110700,117900,118000,121200,221200,127900,132200,135600,137200,138100,140200,165000,149200,149900,151700,232500,167300,171300,173800,178600,183200,187800,200100,200600,198900,200200,205200,208500,206200,210700,214500,217400,219400,212600,231100,231300,250000,244300,239100,260400,251700,251800,243000,244600,335700,340400,294200,270400,278300,278500,289300,316700,287500,295500,299800,308600,301700,298200,308200,310800,319000,316200,321300
2200,4200,7400,9200,12400,26900,18100,31900,29500,26000,52500,31100,58600,37300,56300,42700,46100,49000,53300,54400,67300,68300,63100,66800,69700,71100,77200,77800,81600,84800,90300,90000,93800,97200,101500,105800,106300,110400,117200,116900,120600,209600,127100,129500,131900,137700,146600,140200,148900,149300,155500,152000,224700,165400,173800,173700,184800,181100,189700,188100,204300,193900,198800,201000,202800,281700,211500,213700,214300,224600,216000,227300,233000,234200,236300,239300,259700,245600,251200,345000,246800,250100,359800,287600,274700,276500,312400,287800,284100,288700,290900,298800,302300,300700,294300,308000,308700,317200,318700,352700
2100,4400,7300,9500,12300,26700,18000,34100,27200,27700,52000,31200,56200,37800,59700,42900,47000,48900,52800,55000,57800,60800,63400,67600,70300,83300,76300,78500,81700,85100,88800,89800,93600,101800,102100,105100,106000,109400,116900,114800,121500,189100,127000,155200,157700,138200,138200,139000,146600,148500,150100,158400,213600,165800,170200,175500,180100,180400,186200,188800,191000,192000,197300,200700,202600,253600,210200,213300,216500,222500,211000,225900,230800,235400,233500,239000,245000,246500,250100,402100,243400,249300,431300,331900,270400,275400,286100,283600,284800,292100,293000,293500,299000,305300,294300,306400,309800,316400,334500,321200
2200,4400,7400,9500,12300,23800,17700,28700,27000,27900,51000,31000,57600,37700,60200,42700,46300,49100,52600,54600,58200,60200,72000,67600,69500,72100,75700,77900,81600,86800,88600,90300,94600,97100,102400,104300,108200,109700,121000,114800,122200,184400,155900,129400,133400,139700,138400,138900,146300,159200,150300,151800,157200,165500,170800,174000,179400,180400,187100,190000,191900,195500,200500,201300,201400,212500,209300,216900,215400,220900,211800,227300,231800,236000,237600,238600,247400,246500,254100,341600,243200,263600,425900,346500,269400,275500,279600,282100,296400,291100,294900,304800,301000,301100,295200,310100,312600,315900,315700,321900
2000,4400,7500,9500,12200,19000,17800,34600,23600,44600,45700,31100,57200,37600,61300,42300,46200,49500,57100,54400,58100,60500,62900,67100,69900,70900,76300,78200,81500,133400,91200,90000,118100,109200,103100,102600,106000,109200,118000,114900,124600,128900,128100,188400,139800,138900,137800,140100,145300,150500,151300,151200,173300,166300,172300,174200,178500,181500,186600,189300,192000,193200,197800,201700,204700,199000,212600,213400,218900,220700,213800,225800,230500,237500,245000,240100,246300,248700,251300,243100,244500,355900,370500,276100,271200,278000,277800,286000,284200,291200,290600,296600,300600,299400,340100,306300,310900,314000,316700,323700
2300,4200,6900,9200,12300,15000,17800,25900,23300,26300,46000,31400,56000,37400,62200,43000,46500,49700,56300,54600,58200,60400,63000,66600,70100,71800,89800,78200,81800,83600,114100,90100,137600,106700,368700,114600,108600,116800,114200,132300,120900,131500,202900,190300,151600,148400,140700,151000,146100,149200,148700,151700,157900,169300,171000,177600,176300,195700,186800,191900,192900,192300,200500,212900,205400,217700,210000,213500,217400,220500,275200,227800,230200,256900,235700,237500,248300,247600,251400,271000,245200,295100,264800,559700,272500,306000,278400,281800,284400,287000,293200,294500,298400,304800,355000,310300,307800,327100,337000,375700
2200,4400,7100,9300,12600,14900,17900,20400,23800,28400,45300,46100,57100,37300,61700,43000,46700,49300,52100,65500,57600,59700,62200,66500,70100,71100,76300,77800,83000,84400,87800,90200,125300,98100,160800,104200,107400,110100,112400,115000,121100,173600,130200,215600,184600,140000,153200,143700,145300,146500,150800,151100,158100,165000,170000,173800,177500,183000,187900,187700,191100,193800,197900,200400,205200,214800,259900,213300,217300,223500,355100,227800,233400,268600,236000,242200,244300,247600,250800,296300,300700,281700,309200,586700,271400,345300,320100,281800,286700,290300,293700,294200,298300,299300,320200,305600,313900,317200,316600,463100
2200,4200,7100,9400,12200,14800,17800,20700,23300,27400,46500,50300,56800,43500,60800,42700,47100,49300,51600,55400,86500,59300,63400,66700,69800,83000,76100,77800,96000,112800,89000,89200,134800,108400,123600,105000,106400,109600,114000,114700,120800,130800,128700,152200,152600,137300,192700,139900,167900,145900,150000,152800,158200,166800,174100,173800,179800,183000,186100,188100,191600,193400,197600,199200,207100,216000,254300,214800,216900,223400,351700,224300,232400,281500,236000,237800,269500,248300,252600,238800,370900,272600,265400,388900,271500,413300,296400,367800,286400,289100,293700,295000,340800,303300,310700,308300,310500,315100,315400,327300
2200,4400,7100,9700,14400,15700,17700,20700,23400,27500,49400,38800,56500,37200,64500,42800,46400,48600,52800,54300,58300,69000,62900,67000,70500,71400,77100,78000,86000,110100,94800,90000,95800,107000,103100,103300,110200,109700,114000,115100,132600,216900,128200,146900,132300,138800,162800,166900,148100,145300,255400,157300,158800,165400,172600,175500,179800,180000,185900,187500,190600,232800,198200,200500,205800,227100,222100,216100,216900,221500,354600,228200,232400,257600,236200,237400,246600,250700,250600,240800,283300,256900,268200,464100,276400,324900,281000,356900,420400,289300,291800,295000,303300,299000,291900,308700,307400,318700,319400,324300
2200,4300,7000,9600,22800,15300,17800,20200,23500,27500,43100,31600,58900,37700,60300,42800,46900,49300,52700,54600,57600,61200,63200,66600,69800,71700,76800,78600,106200,84900,87200,90100,94500,98400,102100,104200,106500,109400,113500,304200,121000,189800,135400,135400,134800,137800,165200,142100,145500,145700,242600,152300,157800,168000,170700,172600,178200,184500,187500,185500,190500,205500,199200,200100,206900,226600,218400,247200,220800,221200,333700,226400,229700,235200,235300,239200,263700,264500,251000,239600,439900,250700,346800,418300,271600,268100,282600,274900,472800,288500,292600,298900,302800,333700,296900,309400,313000,317500,318100,328200
2200,4400,7000,9600,14700,14900,17800,20800,23700,25800,49700,31600,58100,37500,77400,42700,64400,49200,52300,54900,58100,60600,63800,67000,70200,70700,75800,86300,96100,84200,88500,90300,94500,98100,103500,103800,106100,109900,113200,120200,120400,160400,289300,214500,170500,148600,196600,143600,144800,158500,224200,151500,166700,165300,169900,175200,178600,179400,190300,191400,187900,195600,208900,198800,207500,227200,232800,217000,216000,224200,232600,224100,239500,234200,255500,263000,246700,286600,250900,243500,316000,255900,440700,418100,295300,283900,278200,297900,289500,287600,298200,322900,305100,309600,291400,306500,313900,315100,317100,323000
2100,4400,7200,9300,17700,15200,17800,20500,23600,27900,37000,31100,60200,37000,64100,42500,46700,49000,51900,54200,57700,60700,63900,66500,70400,72000,76000,78300,84300,83800,87800,95600,110300,97700,108000,103700,107100,109100,114500,129200,120400,124800,247300,208700,132400,138900,222400,161300,145500,148100,228900,151500,159900,168900,171200,174500,177300,181200,187100,188900,194200,200700,197600,207400,204000,227000,211400,214600,215800,222600,224200,228100,231000,233400,239600,276100,245000,250700,252300,242800,251900,250400,284800,456300,444800,266600,275200,285400,284800,286400,292000,295900,337000,301300,292000,310300,312200,319400,328000,325200
2100,4300,6900,9300,18000,14800,17600,20500,23900,37500,43100,31700,59600,37000,63400,43200,46400,49100,52500,54300,57300,61200,63900,66700,70500,71000,75800,77700,82400,83700,96000,88800,95800,98100,102100,103500,105700,109200,115700,238900,128200,156400,222900,206700,151000,139400,164400,140000,146000,146900,174800,152400,157100,166000,174700,174800,302400,178900,186400,186200,192500,194900,199200,201000,206500,211300,211700,220600,215700,219100,252600,225800,229000,236500,240000,241800,245900,264600,251500,238400,261800,249700,279700,408900,461000,265000,276400,285300,301800,287400,291300,295600,313900,301500,291900,307500,335400,316200,427200,327800
2200,4200,7200,9400,12700,15300,18100,36000,23600,36500,49700,31800,58100,36700,63500,42500,46200,49200,51900,54900,57400,60000,63600,72900,72600,71300,75700,78400,81200,87700,99100,89800,95300,97800,102600,103500,105200,109000,114200,145100,124800,149600,147900,226700,132800,140000,189300,160000,166600,146100,149800,152400,156300,165700,178100,174600,387500,182900,186500,187200,190900,196700,199300,200700,204900,207100,209900,215200,219400,220800,224900,240900,232500,231700,238000,240600,247800,251800,252700,239900,245200,266000,267900,285800,282700,263800,278500,285600,290300,352500,294500,302900,328700,326800,296500,308300,432500,317100,431500,326900
2100,4200,6800,9200,12700,15100,17900,20400,23700,31700,35900,31600,56700,37300,65400,42800,46000,49000,52300,54600,57800,60400,63400,66500,70000,72700,75800,78600,121800,83700,88400,89900,179300,97100,102600,111900,108500,119600,132300,129800,120000,133900,228700,213100,132300,139400,181500,140500,144600,149000,149800,153200,157300,167700,183000,173700,221300,183000,185900,188200,188600,195600,197500,200900,204000,215900,213400,212600,217700,219200,226100,226500,234400,231700,235600,245600,241700,250300,252200,275300,245200,255000,268300,310000,288700,281200,277200,281500,285500,289600,293000,294600,433200,303200,474800,310300,312500,319800,500000,325600
2100,4300,7300,9300,12300,14600,18100,20200,23900,46500,39300,31000,59000,37200,65600,43400,46100,49100,51800,54600,57400,61500,63300,66500,70500,71600,76300,78100,81800,83400,87800,89700,186600,98000,115400,104100,106500,132000,114700,116100,120000,146900,161600,218300,132200,138100,139600,139800,144400,148800,149900,157900,156800,166500,173600,173500,217300,182800,187700,192600,191300,193400,202600,215000,223400,207900,211200,213300,217500,221700,224400,224800,232100,233500,238100,240000,242900,247700,254600,240100,249300,249500,330100,273700,279500,277100,276300,282100,286900,290400,291800,292800,391700,301200,391000,307800,323600,318000,516000,326600
2200,4500,7100,9500,12100,14800,18000,20300,23700,40600,29500,31200,58800,36500,67200,42700,46600,49000,52800,54400,58100,59900,63300,65700,69700,71200,76400,77500,81600,104900,88000,89600,111200,97300,107200,103600,108600,127400,115000,116300,119800,129000,177800,216800,132600,137500,155700,141100,143800,148500,150200,152800,157600,167400,172600,177100,232800,181000,188000,188100,190600,193900,200900,215500,204400,212100,209500,215400,215900,218100,232100,228400,234500,257600,236100,238300,244500,251500,250700,465500,245700,250800,268500,275800,270000,265900,278400,280100,288000,294600,292700,293300,439500,301000,353600,307000,309600,317600,345000,326200
2100,4400,7000,9300,12400,15000,17900,20400,23200,45900,29500,31000,63300,37100,66600,42900,46500,55300,52900,54700,57300,79900,63200,66300,71700,71200,75700,78100,85200,83400,88100,89800,103900,107400,102600,104400,109400,144000,114500,116300,120200,253800,175700,217800,138600,141200,144600,139700,143600,150000,192100,152300,166800,168500,171300,173500,190200,180800,183100,186200,190500,194400,201200,200200,204100,207400,209400,217600,215200,221500,224500,230500,233300,231300,248000,238400,245000,248100,251000,245500,244600,253000,266800,271100,271700,281700,281700,292800,284800,289800,297700,296300,453900,304900,292400,308100,311400,322900,333200,322900
2100,4300,7000,9300,12300,14900,18300,20200,23800,50400,39300,31300,57200,36900,67600,43200,46300,49500,52000,54500,57800,59900,63300,66700,77500,71800,80300,77900,87200,83500,92600,112500,103600,97300,102300,103600,107800,110500,114600,116200,121700,212100,136500,226500,146700,139300,166700,139600,144100,149200,207500,152100,157100,164900,176800,173400,172900,179500,189300,186100,187300,193200,198800,200600,206700,205500,208600,213400,218600,218200,227400,226700,233800,232500,236900,241000,244400,246000,250500,239700,244200,299500,266700,281500,290500,270300,277500,285700,284300,290400,291700,294200,325400,300300,306200,319800,313300,318100,334100,324800
2300,4400,7300,9500,12400,15200,17900,20400,23900,48600,33300,31300,57400,40600,67200,42800,46400,48500,51900,54300,58200,60500,69800,66100,70900,70400,76500,77800,81900,107300,95600,90300,103300,97100,101900,103800,106100,109300,114300,161600,121300,243800,129700,216000,261400,137700,139900,143200,144300,149500,172200,153800,157900,167800,174900,172000,172300,180500,183900,187300,190100,213000,198900,203800,206400,208200,211700,214500,247500,220200,221000,229500,236300,232700,234700,243600,244400,246400,251800,239300,242900,320700,278900,315000,272300,270000,277100,281000,286500,290300,290000,295600,302600,302400,313900,653600,369800,317400,324500,322100
2200,4300,7100,9500,12300,14300,17900,20500,23700,41300,29600,30800,57800,38200,69300,42900,46300,48900,51400,54700,57600,59600,63900,67000,70500,71600,76800,77900,81500,103700,87500,90200,103200,95700,104200,104100,105900,108600,132800,318700,121100,199600,134100,221700,196800,138400,139800,214300,155200,148700,152000,152200,156500,166400,170500,187100,171900,178900,186200,186900,192200,196500,200200,205300,211200,206800,213500,211500,237100,249900,226000,225700,232700,235400,235000,240200,244200,252100,251900,239900,248500,274000,276100,291500,272400,272700,302600,280700,285600,292700,295700,294300,308800,304000,306700,615500,359300,318000,316700,323600
2200,4300,7000,9400,12300,14800,17800,20400,23600,41900,29300,31300,59100,37000,67400,60700,46300,49300,62200,54500,57800,60500,63100,65900,70000,73200,76600,77600,82100,83300,88400,143500,103400,97300,102100,104000,106200,108700,116500,137400,125600,219100,144700,229900,282100,177900,140400,173200,145600,148000,151800,184100,158100,165300,170000,175700,192100,180200,186200,188400,193800,190400,196800,201500,204200,207700,209000,214200,209800,268900,224200,231100,231300,233900,239300,239000,246600,247600,248500,250700,242000,262900,314200,283000,273900,269200,277500,280800,287800,289800,290100,291900,314800,300400,305400,379700,309700,318800,319400,323900
2100,4300,7000,9500,12500,15100,18100,20400,23700,44200,52200,30900,58100,37100,64800,43400,46400,48400,52300,53900,58100,60700,63500,66300,69100,71900,76300,84600,81100,84300,87700,96000,109800,97400,121200,104900,105900,108900,113400,154300,120900,401300,127800,240100,242000,156700,139600,202000,144500,224500,152000,214000,180900,165300,169700,175800,190300,179400,186200,189000,190100,199800,199000,202100,203900,205700,210000,212600,224600,293200,221000,226700,232800,232000,236400,246700,244300,261300,250400,242800,242600,250400,365800,270700,271800,263600,278000,280700,287100,287500,291700,293800,310900,300600,332800,310900,310600,322100,321200,324500
