Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000
300,1200,2500,3800,8000,8000,10100,13000,15800,19500,22800,27400,48900,35900,40400,45500,51200,57600,64100,69400,76000,90900,90500,98400,105300,122500,121300,132400,145200,147600,157500,168800,188900,189300,199000,224800,223500,242500,245800,270300,337100,286700,297200,501800,494800,338000,368000,380200,418300,411000,586100,425900,620500,459700,592100,499000,514100,551200,551300,567600,579900,604800,618300,635000,660900,691300,698200,908800,875900,753300,783500,802200,824200,895900,869100,889500,1.11E+06,1.06E+06,1.11E+06,1.05E+06,1.01E+06,1.08E+06,1.07E+06,1.15E+06,1.24E+06,1.13E+06,1.15E+06,1.19E+06,1.21E+06,1.24E+06,1.28E+06,1.35E+06,1.37E+06,1.35E+06,1.53E+06,1.44E+06,1.45E+06,1.45E+06,1.52E+06,1.53E+06
300,1200,2500,3800,8200,7700,10200,13100,15900,19700,23600,27200,221500,35500,40700,45800,51500,62400,63100,69500,76800,82600,96800,98400,105900,171000,122100,131100,139100,282400,172600,168200,178300,191200,204200,210300,232400,233600,257200,285500,273900,399700,316400,405700,338400,338400,353300,416500,459500,402500,522100,427400,511300,462700,563100,497400,531900,526600,551200,568800,581800,819000,615700,635500,664300,676300,695800,724700,762700,760900,780500,809500,822400,851200,866300,891200,1.04E+06,1.11E+06,1.01E+06,1.07E+06,1.07E+06,1.42E+06,1.07E+06,1.14E+06,1.17E+06,1.31E+06,1.16E+06,1.19E+06,1.28E+06,1.25E+06,1.25E+06,1.32E+06,1.33E+06,1.55E+06,2.57E+06,1.44E+06,1.44E+06,1.46E+06,1.51E+06,1.55E+06
300,1200,2400,3700,8400,7600,10100,12900,16000,20100,23000,26900,76900,35500,41500,63900,51900,70700,63300,69000,76200,98600,89200,98000,105300,111900,121800,130500,139900,196300,188600,179800,183900,190300,203100,210400,228100,235200,249700,324300,280000,298900,317300,319800,334800,341600,355600,382600,431000,403400,453000,425700,445300,456200,473200,494400,676900,527900,550600,564100,581700,632900,612700,636000,666200,682400,695000,723700,741000,756300,783100,811100,820300,850200,869200,904700,1.05E+06,1.04E+06,962600,1.02E+06,1.01E+06,1.04E+06,1.06E+06,1.62E+06,1.13E+06,1.18E+06,1.17E+06,1.18E+06,1.24E+06,1.27E+06,1.27E+06,1.33E+06,1.31E+06,1.35E+06,2.92E+06,1.41E+06,1.44E+06,1.46E+06,1.51E+06,1.59E+06
300,1200,2400,3900,7900,7800,10200,13300,16200,19300,22800,27400,58500,45700,41000,56000,52200,57900,66300,69300,75800,82800,90000,97900,110600,136800,120900,130000,139800,213500,158300,169400,178800,189700,199100,210500,259500,378200,247100,297500,871200,317900,544200,314900,326100,337700,351800,366300,399000,395400,651900,431700,458800,459200,475400,490800,513500,524100,577400,563000,579300,607700,618400,634900,659600,744600,699600,717300,737300,746700,779200,833600,825100,847500,864600,888100,948900,944000,976500,979900,1.01E+06,1.04E+06,1.09E+06,3.87E+06,1.11E+06,1.15E+06,1.16E+06,1.19E+06,1.22E+06,1.24E+06,1.31E+06,1.28E+06,1.33E+06,1.34E+06,2.26E+06,1.58E+06,1.45E+06,1.65E+06,1.50E+06,1.54E+06
400,1200,2600,3900,7800,7800,10600,12800,15600,19400,33900,27200,46100,35900,41400,46100,51900,57200,63300,73100,82200,83200,89200,98100,105300,163000,121300,129400,139100,265000,156900,168800,177100,190600,197200,211200,223500,255000,247700,267400,474000,285100,537900,313000,326700,338900,353000,365200,396200,395800,510900,442700,445900,459200,473000,494400,528000,530900,547800,563900,580900,604900,615200,632600,660900,790100,696800,721700,738400,750800,781900,920900,820500,843400,856600,888100,912600,941000,1.48E+06,991800,1.01E+06,1.29E+06,1.07E+06,1.41E+06,1.12E+06,1.21E+06,1.33E+06,1.18E+06,1.22E+06,2.22E+06,1.28E+06,1.29E+06,1.33E+06,1.34E+06,2.27E+06,1.41E+06,1.44E+06,1.51E+06,1.50E+06,1.54E+06
400,1300,2400,3900,8400,7700,10500,12900,16200,19800,27100,26900,59800,35800,40900,45500,52000,56100,63400,70000,76700,83200,89600,97900,105800,121000,120900,129500,139600,172700,156700,168400,177300,189900,199800,209300,220500,243300,313800,254300,296100,411400,397300,506600,437500,355500,357200,370400,411700,400000,463800,536300,557700,494100,471400,495000,513900,526300,564000,563600,578900,603100,618200,640600,661500,681600,695200,720900,738200,772600,958100,812600,820000,848000,867600,892500,913900,941600,1.24E+06,1.05E+06,1.08E+06,1.42E+06,1.07E+06,1.95E+06,1.11E+06,1.20E+06,1.16E+06,1.18E+06,1.28E+06,1.87E+06,1.28E+06,1.29E+06,1.31E+06,1.34E+06,2.31E+06,1.43E+06,1.46E+06,1.48E+06,1.55E+06,1.53E+06
400,1200,2600,3800,7800,7700,10400,13000,16000,19900,23000,26900,62900,35800,41000,45800,52200,56600,62800,69100,75300,82800,89200,97700,105400,215700,121600,130500,138800,148300,157300,169300,177700,188600,198600,209300,412600,266000,260000,256800,329100,424500,399200,371800,373300,357900,352600,363800,431800,392300,517700,421600,543600,460600,475200,494200,516300,531500,546700,565600,859900,602200,622600,641700,660500,683300,716100,720200,887900,989700,777500,805100,890200,848800,863000,894500,917000,942300,969100,1.03E+06,1.01E+06,1.05E+06,1.09E+06,1.85E+06,1.20E+06,1.50E+06,1.26E+06,1.19E+06,1.22E+06,1.26E+06,1.27E+06,1.29E+06,1.33E+06,1.34E+06,2.30E+06,1.40E+06,1.44E+06,1.61E+06,1.86E+06,1.53E+06
400,1200,2500,3900,7800,7800,10000,12900,16200,19900,22800,27000,52400,35900,41100,46300,51600,56600,63200,69400,76900,83000,88700,153700,105000,138600,120800,130100,144900,150500,161200,168100,188200,195000,217100,259300,222700,233600,289500,266600,286700,311900,315100,340900,328000,388800,351200,363500,609700,397700,419900,436200,712900,479400,496400,493300,511100,553000,548600,563100,683900,597100,624200,640600,662800,677700,697900,722900,752700,761500,783400,801500,1.01E+06,848900,867000,909500,909200,939100,967000,991000,1.05E+06,1.05E+06,1.23E+06,1.20E+06,1.11E+06,1.71E+06,1.17E+06,1.18E+06,1.23E+06,1.25E+06,1.51E+06,1.29E+06,1.32E+06,1.33E+06,2.31E+06,1.41E+06,1.45E+06,1.46E+06,1.51E+06,1.54E+06
400,1200,2600,3700,8100,7600,10200,12400,16000,19500,23700,27500,88100,36100,41800,45900,51700,56700,63500,69900,77700,83300,89200,103800,105600,120600,121900,136000,137600,175900,158400,172300,197400,199000,215400,224800,244600,235500,249000,256600,275200,339800,297800,364000,333700,349100,466500,612300,602900,392200,418100,424400,593200,459900,472600,491500,513600,538900,550900,564300,586700,601700,638100,636700,659600,674200,696000,711600,752300,760800,781600,803500,836000,846500,870600,917000,910600,944800,967300,973200,1.06E+06,1.05E+06,1.26E+06,1.49E+06,1.12E+06,1.47E+06,1.17E+06,1.24E+06,1.22E+06,1.24E+06,1.26E+06,1.29E+06,1.36E+06,1.35E+06,2.31E+06,1.41E+06,1.44E+06,1.45E+06,1.55E+06,1.53E+06
400,1200,2700,3800,8600,8100,10300,12800,15800,19200,33300,26700,80200,36000,40800,46000,51500,58000,63200,70000,76600,85500,90000,116900,105500,120000,123000,130100,139800,147800,158500,168500,197600,250700,229100,291200,229200,235300,252400,257000,274100,373400,303200,402000,326400,337500,386300,422200,388600,392400,440800,425600,554700,483700,476800,494700,510100,742900,549400,561800,589500,727100,619600,642100,657500,675000,697600,715000,759300,755100,776600,855500,835400,849300,887600,892400,911800,986200,973700,983000,1.07E+06,1.03E+06,1.09E+06,1.32E+06,1.12E+06,1.95E+06,1.17E+06,1.19E+06,1.22E+06,1.24E+06,1.25E+06,1.28E+06,1.33E+06,1.39E+06,2.32E+06,1.41E+06,1.44E+06,1.45E+06,1.52E+06,1.52E+06
400,1100,2500,3800,8200,7800,10300,12700,16100,19200,35200,27100,60400,36800,40700,45900,51600,57700,62600,70100,75800,83900,90200,97400,105700,119800,121200,131600,138600,149000,169700,168000,197000,241400,240800,236100,221700,236800,250400,256600,740900,321300,490400,397400,325300,339100,406800,373100,400500,405100,488200,432000,455200,460500,475900,488400,507200,528200,547700,559300,584700,739100,621900,641600,659300,677400,704000,714900,741900,756300,782200,811100,827000,845500,883400,888200,911600,949800,1.00E+06,1.01E+06,1.03E+06,1.08E+06,1.06E+06,1.72E+06,1.11E+06,1.81E+06,1.16E+06,1.20E+06,1.21E+06,1.23E+06,1.27E+06,1.29E+06,1.32E+06,1.36E+06,2.35E+06,1.71E+06,1.74E+06,1.45E+06,1.51E+06,1.52E+06
400,1100,2500,3800,8100,8000,10200,12800,16000,19500,25600,26700,43900,36800,41500,45800,51100,57400,63400,69700,77200,83000,89000,97600,104900,119700,121100,130000,139000,164500,157900,166000,196800,214500,210400,218600,222600,234300,247300,267600,448700,318100,311100,480200,332200,345400,530000,371100,451100,413100,424800,428500,440700,461800,478700,491200,511100,528500,546500,563900,582100,603900,644700,639400,658300,691100,696500,717300,740200,774000,781700,806700,821500,854900,867600,885700,913600,943100,982400,1.00E+06,1.01E+06,1.77E+06,1.07E+06,1.24E+06,1.11E+06,1.14E+06,1.18E+06,1.19E+06,1.23E+06,1.24E+06,1.27E+06,1.29E+06,1.32E+06,1.35E+06,1.57E+06,1.61E+06,1.45E+06,1.46E+06,1.51E+06,1.53E+06
400,1200,2500,3900,8000,7700,10700,13100,16100,19000,26000,26900,48700,36000,40700,46200,51200,57000,62800,69900,75800,83500,95800,97000,108600,119900,120700,129300,138800,148700,159800,168800,195600,206100,232100,217300,246200,233800,249000,257700,326400,322500,303200,471400,325200,339400,359700,373000,420200,609400,419500,428400,447000,458800,475900,492600,511900,527200,549000,682000,585600,602800,614400,636700,663100,678100,687900,719800,735300,768100,780900,804500,819600,842400,868300,875500,928100,943400,1.00E+06,1.16E+06,1.00E+06,1.15E+06,1.07E+06,1.26E+06,1.11E+06,1.14E+06,1.17E+06,1.19E+06,1.23E+06,1.24E+06,1.27E+06,1.52E+06,1.58E+06,1.39E+06,1.41E+06,1.44E+06,1.44E+06,1.47E+06,1.50E+06,1.52E+06
400,1100,2500,3800,8100,7600,10300,13000,15800,19400,22800,26700,80300,35800,40500,46000,51700,56700,63000,69800,75700,82600,89500,97800,106700,123300,122200,131000,138100,150800,234100,167100,178900,188300,200100,217400,230600,235200,250600,256500,274000,284600,306200,483600,346600,339000,429800,401500,406800,513800,637300,424600,462400,458100,477300,499000,514700,525400,549900,564300,581900,755400,619400,636600,664000,675900,697100,715400,735200,756800,778400,803500,818000,844400,880100,881700,914000,935200,979700,1.22E+06,1.00E+06,1.12E+06,1.07E+06,1.10E+06,1.10E+06,1.86E+06,1.18E+06,1.19E+06,1.46E+06,1.23E+06,1.27E+06,1.35E+06,1.44E+06,1.37E+06,1.73E+06,1.40E+06,1.44E+06,1.46E+06,1.50E+06,1.95E+06
400,1200,2700,3800,11900,7800,21600,12900,15500,19500,23400,26600,50400,36300,40500,46000,51800,67300,62800,70100,76300,82000,89500,97300,104700,119400,121200,130300,163400,148900,167100,189200,178900,188800,202200,211700,221700,243400,284600,260000,290400,286500,297300,505400,334500,344800,405800,364000,390500,401800,460600,494100,446600,459200,475000,492600,515600,527300,551100,566500,580600,601000,620800,638700,654600,674200,698000,718600,739100,766300,779200,806400,841900,842400,870400,893800,918600,932100,993300,1.66E+06,1.32E+06,1.04E+06,1.06E+06,1.68E+06,1.10E+06,2.02E+06,1.17E+06,1.18E+06,1.30E+06,1.77E+06,1.27E+06,1.31E+06,1.32E+06,1.34E+06,1.47E+06,1.42E+06,1.43E+06,1.65E+06,1.52E+06,1.92E+06
300,1200,2700,3900,8900,8100,10300,12900,16300,19100,22900,27300,51000,36500,41300,46000,57800,58000,62800,70200,76300,82400,89800,97800,105500,119400,121000,130500,139300,148600,171200,168300,178200,190400,199200,212500,221300,232300,247400,258700,280700,311500,306500,370900,326300,337900,364500,368900,383900,393500,416000,531300,451500,460700,475100,492100,515400,525500,545100,563000,580100,631500,619700,643100,655900,675500,692400,719300,746000,762800,776400,806200,825700,865300,871500,887100,909400,988300,969400,1.07E+06,1.07E+06,1.08E+06,1.09E+06,2.24E+06,1.16E+06,1.18E+06,1.17E+06,1.18E+06,1.24E+06,1.28E+06,1.26E+06,1.52E+06,1.31E+06,1.35E+06,1.40E+06,1.90E+06,1.46E+06,1.47E+06,1.52E+06,1.53E+06
300,1200,2600,4100,8700,7900,10800,13500,16100,19400,23600,27300,75800,35600,40100,46200,51500,57700,63200,69500,76500,83200,90100,110000,105200,132400,121100,135700,138200,148200,186600,168300,178200,197700,199300,210900,222400,231100,261800,257000,274000,285800,304300,564500,325600,341100,353200,373600,394300,395400,421500,509700,441000,462100,476400,490700,531700,527400,557700,558300,592600,598700,622700,641400,660300,677100,696300,720100,737200,755500,769100,812600,819600,913800,866300,883200,910600,1.24E+06,975900,1.01E+06,1.01E+06,1.04E+06,1.43E+06,1.89E+06,1.12E+06,1.17E+06,1.17E+06,1.19E+06,1.21E+06,1.24E+06,1.26E+06,1.45E+06,1.33E+06,1.36E+06,1.41E+06,1.41E+06,1.47E+06,1.46E+06,1.56E+06,1.54E+06
300,1100,2600,3700,8800,7600,10400,13000,15900,19800,23700,26900,57500,35800,40600,46200,52400,57100,63000,69300,83300,82400,90200,98500,116300,135900,122300,130800,137300,163900,174100,167600,178300,287700,199800,210900,224100,231900,247900,257700,274900,285500,298300,496700,360100,336600,350400,366000,465700,396400,413400,425000,527900,456800,478200,490600,514700,526100,546400,561800,588200,612600,617900,637700,656600,677800,696900,713700,736100,763300,955700,801900,823300,865100,873000,890000,969000,962700,984800,1.15E+06,1.01E+06,1.94E+06,1.08E+06,1.73E+06,1.11E+06,1.14E+06,1.26E+06,1.18E+06,1.21E+06,1.24E+06,1.27E+06,1.30E+06,1.32E+06,1.36E+06,1.44E+06,1.46E+06,1.45E+06,1.60E+06,1.59E+06,1.52E+06
400,1200,2400,13100,8700,7700,10500,13200,16700,19400,23300,27500,47900,36400,41300,60100,51900,56700,66300,69300,76000,82800,88800,97200,212700,116100,144500,131300,138800,148200,164300,166200,181200,210500,199600,221700,264700,231200,246500,261100,276200,366300,305900,359700,324600,338000,385900,362700,421200,394500,413600,424600,441800,459100,478300,489600,512700,527800,549300,601200,583500,603100,622900,629200,656700,675100,698500,709300,740700,765800,870600,806800,825900,848300,869200,906300,1.07E+06,943000,969800,1.37E+06,1.01E+06,1.49E+06,1.07E+06,1.44E+06,1.10E+06,1.15E+06,1.17E+06,1.19E+06,1.21E+06,1.25E+06,1.30E+06,1.29E+06,1.31E+06,1.35E+06,2.06E+06,1.55E+06,1.56E+06,1.49E+06,1.91E+06,1.52E+06
300,1100,2400,4100,8800,7700,10400,13000,16000,19600,23600,26900,61200,35900,49800,46400,51300,57500,62900,143100,75600,83000,89800,97600,161100,114900,121000,130400,140300,148500,211300,165800,177700,194000,201100,210500,307000,246900,250400,258200,274000,369000,299800,444000,336600,344100,387500,379200,501300,396900,426300,433100,559100,457500,482400,492700,515700,523400,551800,569000,584200,672900,625100,635200,780000,681900,777100,715100,736600,763200,892400,809800,822600,849300,866000,899400,918900,942000,972100,1.00E+06,996400,1.35E+06,1.07E+06,2.11E+06,1.28E+06,1.26E+06,1.17E+06,1.18E+06,1.55E+06,1.25E+06,1.53E+06,1.29E+06,1.32E+06,1.34E+06,2.31E+06,1.71E+06,1.45E+06,1.46E+06,1.51E+06,1.53E+06
400,1000,2500,4000,8700,7900,10300,13100,16300,19000,23000,26900,46600,35900,41200,46600,51800,57900,63200,69700,75400,84000,90000,97900,217900,147100,121000,130100,139200,150300,157700,172600,177600,190100,198800,211100,223400,233800,251200,257000,273800,449200,304200,360600,441600,338800,370500,359900,493600,394400,505600,552100,540500,457800,475900,493900,517800,524400,548900,564500,582300,712300,632400,727400,656600,684400,710700,724600,735400,761600,786700,805700,824900,844500,865700,890300,908600,939500,958000,1.01E+06,1.08E+06,1.12E+06,1.07E+06,2.07E+06,1.29E+06,1.15E+06,1.20E+06,1.27E+06,1.24E+06,1.25E+06,1.52E+06,1.29E+06,1.32E+06,1.35E+06,2.31E+06,1.93E+06,1.47E+06,1.45E+06,1.49E+06,1.54E+06
400,1200,2400,3800,8800,7700,10400,12900,16200,19300,23300,27200,47800,38100,41800,46000,51800,57700,62000,69100,75400,87600,89100,98100,105900,154900,131800,130400,143000,148300,186100,168000,177500,266000,198300,211900,269600,306200,247600,258500,274600,487000,302000,332100,326300,336600,349700,365300,391300,394400,418800,435300,446800,459100,475000,510000,520100,525900,545900,566100,587000,606400,620500,730800,671500,679500,702600,893800,730200,765100,779700,804800,820500,839900,859800,893300,914500,948700,958800,978700,1.12E+06,1.05E+06,1.17E+06,1.28E+06,1.11E+06,1.14E+06,1.17E+06,1.20E+06,1.22E+06,1.38E+06,1.27E+06,1.29E+06,1.90E+06,1.39E+06,2.06E+06,1.40E+06,1.43E+06,1.45E+06,1.49E+06,1.55E+06
300,1200,2500,4100,8500,7900,10300,13000,16100,39900,23400,26900,49600,35900,40700,47100,52000,57900,63200,69500,75400,82600,89400,98300,105900,128000,121700,130500,138800,148000,157900,168200,176700,188700,199100,213100,225300,344600,261900,261500,375000,504400,428300,320200,335300,342300,349900,362600,534100,402900,425800,425200,839800,461700,476600,496100,512100,524900,544400,596500,586600,602700,625000,640700,733200,680200,699200,733500,761900,758500,781800,802600,817200,839800,859900,886800,915500,943500,1.14E+06,977900,1.00E+06,1.52E+06,1.63E+06,1.12E+06,1.11E+06,1.15E+06,1.17E+06,1.25E+06,1.22E+06,1.23E+06,1.27E+06,1.47E+06,1.99E+06,1.35E+06,2.16E+06,1.40E+06,1.44E+06,1.46E+06,1.54E+06,1.54E+06
300,1200,2500,3800,8500,7600,10600,13000,16200,19100,23300,33700,48100,36200,40700,46100,51600,57500,63600,68900,75200,82100,95400,97000,106800,113300,122100,143500,138900,148300,158600,169700,184600,191400,198400,209900,223700,259800,248200,257100,476000,479200,434300,310800,331900,339100,356500,365400,446000,397200,469900,434600,732700,460800,473800,879000,511900,524000,545600,693200,586200,604500,619200,639300,765700,672500,699900,722000,838000,757400,772500,804100,821100,847600,871500,893300,923000,1.00E+06,985500,1.04E+06,1.01E+06,1.16E+06,1.07E+06,1.16E+06,1.11E+06,1.14E+06,1.17E+06,1.19E+06,1.21E+06,1.24E+06,1.28E+06,1.31E+06,1.33E+06,1.65E+06,2.32E+06,1.43E+06,1.45E+06,1.46E+06,1.52E+06,1.56E+06
500,1200,2500,3800,8600,7400,10900,13100,16000,19300,23200,27300,47600,35600,40500,46000,51800,59600,63200,69400,75900,82600,89400,97500,105400,113700,121500,131400,139100,147500,160400,169300,177300,190200,200700,211900,222900,314300,277600,256400,425300,481700,358900,351700,325900,338000,350400,371200,416300,400000,449200,427900,715900,456500,498200,512500,508700,532100,548400,566300,592900,603300,618700,638700,661000,687300,697500,718500,738200,753500,779900,828800,825300,847500,869600,885700,919700,956400,970500,1.38E+06,1.01E+06,1.05E+06,1.14E+06,1.11E+06,1.12E+06,1.15E+06,1.17E+06,1.19E+06,1.26E+06,1.24E+06,1.30E+06,1.30E+06,1.34E+06,1.35E+06,2.31E+06,1.73E+06,1.43E+06,1.57E+06,1.52E+06,1.55E+06
400,1200,2500,4000,8900,8000,10600,13000,16100,19600,23200,26900,49100,36400,41500,46300,51800,57500,62500,68900,75900,82400,89800,97400,104800,124900,126000,129700,140200,166300,157300,169200,177600,189400,198800,211200,224300,230700,250700,256900,333300,598100,317800,313200,332800,344500,350300,367900,411300,394600,418500,431500,729000,458500,476300,490900,512400,526600,550900,565600,585500,605700,619400,639000,657600,752700,693100,716300,741200,757700,776400,806700,865600,842500,869300,941100,915800,953500,973900,1.21E+06,1.07E+06,1.09E+06,1.15E+06,1.10E+06,1.11E+06,1.19E+06,1.17E+06,1.18E+06,1.61E+06,1.46E+06,1.27E+06,1.82E+06,1.33E+06,1.36E+06,1.81E+06,1.50E+06,1.43E+06,1.52E+06,1.52E+06,1.53E+06
300,1200,2500,4000,8900,7700,10600,13400,16400,19600,23800,26500,47900,36800,40700,46100,51500,57600,63600,69400,75800,81800,89200,97600,106000,113300,122700,130400,139000,149600,157500,176900,177100,214400,198200,209900,292300,237000,249500,260100,276500,562400,298000,313000,326200,338000,474700,403100,381900,393000,432400,467500,739200,460700,478900,631500,514400,532000,548600,562100,585700,602200,615600,637400,657600,685000,690700,718300,761000,761000,852000,804700,829900,841700,864200,912300,909800,939900,972000,1.00E+06,1.01E+06,1.07E+06,1.05E+06,1.11E+06,1.11E+06,1.15E+06,1.16E+06,1.19E+06,1.22E+06,1.25E+06,1.27E+06,1.47E+06,1.33E+06,1.35E+06,1.42E+06,1.41E+06,1.49E+06,1.47E+06,1.62E+06,1.52E+06
400,1000,2600,4000,8500,7500,10100,13100,16600,19700,23200,26900,49200,36100,40600,45900,51200,57100,63000,68800,75200,82200,89600,100100,105600,112600,121700,180400,138500,148300,156900,166700,177100,191000,198300,211800,243800,238000,251400,279200,292200,466100,345000,325700,324900,445200,529100,358700,473900,402000,557500,441600,715800,459500,474500,568600,532000,529900,550200,561900,581800,601100,620900,643700,659000,683300,711900,715000,741800,777300,786400,809500,826100,843400,864500,958500,907700,942900,968600,1.12E+06,1.12E+06,1.09E+06,1.05E+06,1.13E+06,1.11E+06,1.23E+06,1.17E+06,1.19E+06,1.23E+06,1.25E+06,1.27E+06,1.30E+06,1.33E+06,1.36E+06,1.39E+06,1.41E+06,1.44E+06,1.46E+06,2.28E+06,1.53E+06
300,1200,2400,4100,8600,7700,10300,13000,16000,18900,22600,26900,37000,36800,40700,46100,51600,57200,63400,69000,75700,82900,89600,98200,110100,112900,121100,205500,143900,147900,157000,168600,178700,190600,198800,210700,222100,232300,343900,314900,333400,437600,303100,356800,325100,349500,485800,363200,383500,416600,498000,426900,438700,460300,479400,486500,514700,541400,541200,562400,582100,601100,624600,641300,657300,680700,695600,714700,743500,768500,783000,864000,821700,848300,1.34E+06,894200,906600,944800,985700,1.16E+06,1.00E+06,1.37E+06,1.05E+06,1.34E+06,1.11E+06,1.16E+06,1.17E+06,1.21E+06,1.22E+06,1.24E+06,1.27E+06,1.28E+06,1.36E+06,1.36E+06,1.78E+06,1.47E+06,1.44E+06,1.47E+06,1.56E+06,1.52E+06
400,1000,2500,4100,8900,7700,10200,13200,16800,19200,23800,26800,32000,36500,41500,46000,51700,57200,63100,69000,75800,82400,89600,97700,104600,114700,143900,161100,138800,149000,157100,176100,179200,190600,200900,210600,226600,239100,282500,257400,347500,326600,332700,348500,333000,338900,380400,392700,445000,511200,502000,427200,442900,481600,478900,489900,561200,527500,543000,561100,585100,595000,623700,639000,657000,681500,695200,716400,731100,762600,783100,812700,832700,843300,873700,889000,913800,944600,981800,991900,1.00E+06,1.17E+06,1.07E+06,1.40E+06,1.10E+06,1.15E+06,1.16E+06,1.19E+06,1.21E+06,1.25E+06,1.28E+06,1.29E+06,1.33E+06,1.35E+06,1.42E+06,1.42E+06,1.44E+06,1.47E+06,1.49E+06,1.53E+06
400,1200,2500,4200,8700,7700,10200,13200,15900,19900,23700,27500,31900,36200,41300,46700,51700,57400,63800,69200,91000,83500,89000,97300,106000,113100,122200,151000,139100,149400,188700,168000,192900,191400,199400,209900,222500,270500,310900,279700,315300,283800,332100,351700,328700,339200,397400,364500,410300,441400,637100,445300,461200,484400,590000,490300,591000,523800,581600,562600,583600,601600,625600,640000,662400,678500,699200,711500,737000,761100,780800,808500,826600,842700,875600,893100,908500,1.62E+06,974400,1.41E+06,1.04E+06,1.16E+06,1.07E+06,1.10E+06,1.12E+06,1.15E+06,1.28E+06,1.18E+06,1.22E+06,1.25E+06,1.27E+06,1.29E+06,1.32E+06,1.35E+06,1.52E+06,1.45E+06,1.63E+06,1.46E+06,1.50E+06,1.56E+06
400,1000,2500,4100,8700,7600,10300,13400,16600,19400,23300,26600,31600,36200,41700,45700,52000,61600,63400,69300,76500,81700,89900,98500,104400,113200,121200,131200,147200,148300,185100,197500,273200,195700,199500,211000,222300,233900,252500,255700,274600,285600,315700,335900,326200,446600,365400,379000,386200,403400,555500,424800,443200,462800,495100,490100,520000,525300,678100,558700,793200,608500,620800,636400,653800,671700,694800,713500,738800,754800,781500,803800,822000,847600,870700,886700,912000,1.30E+06,970200,1.56E+06,997800,1.06E+06,1.07E+06,1.11E+06,1.28E+06,1.19E+06,1.43E+06,1.18E+06,1.22E+06,1.26E+06,1.49E+06,1.29E+06,1.32E+06,1.36E+06,1.40E+06,1.42E+06,1.51E+06,1.47E+06,1.50E+06,1.54E+06
300,1100,2600,3700,8500,7700,10200,12900,15800,19700,41900,26800,32800,36100,40800,46400,52100,58200,63300,79600,76200,81400,89100,98400,106400,112600,123100,130400,142600,149100,157600,166700,211100,188900,198800,217800,223600,233900,248300,257100,306700,297500,307500,313900,332400,348900,351700,442200,394600,419800,562300,430000,451000,463300,477200,491400,513300,529500,638900,564900,624200,606000,622000,635100,654300,696100,690800,717600,739600,1.20E+06,779700,797200,828000,842400,966100,882700,911600,969600,969600,1.00E+06,999600,1.14E+06,1.07E+06,1.10E+06,1.62E+06,1.15E+06,1.32E+06,1.19E+06,1.24E+06,1.25E+06,1.29E+06,1.30E+06,1.34E+06,1.36E+06,1.41E+06,1.42E+06,1.45E+06,1.46E+06,1.50E+06,1.53E+06
300,1300,2600,3900,9000,8000,10000,12900,16200,19300,32200,27200,32300,35900,41700,45200,51900,56400,63900,69600,75200,83500,90100,97500,104900,112500,125100,134600,172800,149600,166900,166900,177800,189900,198800,212200,255900,233400,244800,264100,295200,288000,316000,319100,354800,354300,363500,371400,383500,414500,560400,427900,564600,459100,477400,492400,525900,534100,676600,565000,581400,601800,635900,634900,666900,678100,697300,720800,738000,849200,781500,797600,820100,844000,888800,892900,904100,942600,973800,1.02E+06,997900,1.46E+06,1.06E+06,1.12E+06,1.26E+06,1.14E+06,1.17E+06,1.20E+06,1.22E+06,1.24E+06,1.49E+06,1.29E+06,1.33E+06,1.60E+06,2.02E+06,1.46E+06,1.43E+06,1.46E+06,1.51E+06,1.55E+06
300,1100,2400,3800,8700,7500,10500,13200,16000,19400,32400,27100,32200,36200,41300,46600,90800,57100,138800,69300,76200,89000,104300,109000,104900,113300,121700,131000,169100,149400,157000,225500,186600,188600,200900,211500,242000,250700,249200,258900,272600,286700,325000,313100,326200,341000,353000,364200,387400,396800,472800,432700,592000,459200,475800,491700,514100,529000,606300,564600,585600,601900,616700,631800,663900,677100,701000,719000,741900,884300,779900,806500,824200,856600,869400,889000,914600,969600,966100,977600,1.04E+06,1.73E+06,1.07E+06,1.13E+06,1.12E+06,1.15E+06,1.21E+06,1.70E+06,1.22E+06,1.38E+06,1.54E+06,1.30E+06,1.37E+06,1.37E+06,2.46E+06,1.41E+06,1.44E+06,1.46E+06,1.52E+06,1.59E+06
