Size 10,Size 20,Size 30,Size 40,Size 50,Size 60,Size 70,Size 80,Size 90,Size 100,Size 110,Size 120,Size 130,Size 140,Size 150,Size 160,Size 170,Size 180,Size 190,Size 200,Size 210,Size 220,Size 230,Size 240,Size 250,Size 260,Size 270,Size 280,Size 290,Size 300,Size 310,Size 320,Size 330,Size 340,Size 350,Size 360,Size 370,Size 380,Size 390,Size 400,Size 410,Size 420,Size 430,Size 440,Size 450,Size 460,Size 470,Size 480,Size 490,Size 500,Size 510,Size 520,Size 530,Size 540,Size 550,Size 560,Size 570,Size 580,Size 590,Size 600,Size 610,Size 620,Size 630,Size 640,Size 650,Size 660,Size 670,Size 680,Size 690,Size 700,Size 710,Size 720,Size 730,Size 740,Size 750,Size 760,Size 770,Size 780,Size 790,Size 800,Size 810,Size 820,Size 830,Size 840,Size 850,Size 860,Size 870,Size 880,Size 890,Size 900,Size 910,Size 920,Size 930,Size 940,Size 950,Size 960,Size 970,Size 980,Size 990,Size 1000,
222,789,1634,3141,4413,6470,8855,12492,15482,16510,22598,24778,30510,32799,40281,46402,48334,50659,66893,65030,71925,78611,83880,91653,112704,106645,108565,123150,136902,135816,146520,154995,167422,210680,182098,198678,220928,222329,230972,239022,251128,265671,283860,279728,314172,324330,328590,349787,358082,379623,382200,403127,425276,436750,447523,473063,469190,495883,517584,540457,562044,564657,583350,588519,630424,619974,654170,686394,698035,716952,704126,788882,745601,797236,788395,858341,867568,892772,894464,929681,959618,989620,966259,1.01816e+06,1.0454e+06,1.0923e+06,1.10502e+06,1.11283e+06,1.28278e+06,1.16948e+06,1.28673e+06,1.42876e+06,1.2916e+06,1.31161e+06,1.31881e+06,1.32254e+06,1.37364e+06,1.35921e+06,1.43357e+06,1.4939e+06,
236,816,1837,2891,4802,6994,8948,12157,15482,18673,22910,25297,30480,34246,36722,44491,48065,53410,62179,64432,71130,123863,87584,92499,97471,146780,113036,115359,131348,139832,149197,156739,164996,172488,179227,198512,208688,221809,226924,239639,248424,276468,288642,293391,310025,317678,328589,354323,352862,385289,377131,394407,413788,422150,437427,462698,492901,490276,520382,539899,540470,574963,593963,598823,619958,635914,642584,669956,689942,706192,733967,760534,765313,800787,822711,852726,853712,860442,920919,926650,965717,985721,994537,979817,1.02998e+06,1.07241e+06,1.10151e+06,1.13867e+06,1.17297e+06,1.17267e+06,1.32418e+06,1.26046e+06,1.3055e+06,1.34741e+06,1.34082e+06,1.36751e+06,1.38226e+06,1.3985e+06,1.3997e+06,1.4545e+06,
270,807,1994,3007,4538,7141,8881,11752,15732,17372,22050,24784,28517,32178,64608,52078,49116,80995,62746,64382,101131,77258,85172,89444,95747,102417,109978,116729,130492,137323,148736,163486,169845,179926,177055,199172,210321,218578,232717,240855,256202,254996,265625,301810,296885,324234,329213,339342,373414,366464,408197,418128,435708,446940,437185,456533,488612,471929,520875,529082,535570,554880,598146,576897,616314,632959,673456,684749,703866,711829,747990,747657,770131,794991,833379,835637,877497,885094,899021,942226,972227,971914,994700,1.01502e+06,1.07094e+06,1.09611e+06,1.07784e+06,1.13155e+06,1.21286e+06,1.1573e+06,1.29999e+06,1.31671e+06,1.28332e+06,1.29857e+06,1.2804e+06,1.38499e+06,1.37217e+06,1.37135e+06,1.41569e+06,1.439e+06,
270,806,1506,3196,4384,7447,8726,11905,15707,18465,20030,24965,49168,32831,53888,54197,46975,56827,64461,62559,90930,80185,86564,93075,99928,100379,113950,122548,128882,144804,186418,157657,159147,173408,178914,198497,209308,221920,233225,247969,261578,267177,275753,296685,312376,312716,312475,352976,352190,374574,393136,394857,432408,440285,451383,462275,477455,486899,533491,531625,548429,572139,574905,607589,603954,634819,650001,678575,707788,717422,731659,771202,780106,811414,826695,848188,863123,875238,910557,934556,948811,1.00544e+06,1.01064e+06,1.03936e+06,1.04996e+06,1.07172e+06,1.10168e+06,1.09517e+06,1.20331e+06,1.17047e+06,1.70816e+06,1.2402e+06,1.30339e+06,1.26649e+06,1.28864e+06,1.32624e+06,1.33775e+06,1.34174e+06,1.40712e+06,1.48371e+06,
244,732,1581,2829,4715,7537,9301,11507,15621,18845,21221,24859,43787,32312,37929,49098,50074,58421,71372,67469,73300,76749,85674,91432,100406,101426,114928,124998,134124,143090,148123,182209,203596,173721,188577,189324,209021,216385,230505,246811,247308,265645,281881,279597,297891,309483,325685,338502,347896,360329,399873,398175,426124,422620,454318,462945,475681,478790,502410,527660,558073,569103,571692,590683,599832,626906,658206,679696,696473,730764,736959,760631,779582,807325,820352,820279,849746,841317,938107,949886,947668,949409,996168,1.03592e+06,1.02025e+06,1.06614e+06,1.09396e+06,1.13738e+06,1.18459e+06,1.31005e+06,1.23524e+06,1.27153e+06,1.2554e+06,1.25628e+06,1.31002e+06,1.33584e+06,1.36959e+06,1.37293e+06,1.41814e+06,1.42233e+06,
215,966,1884,3255,4579,6782,8755,12104,16097,18675,20423,25085,28780,35715,36287,51409,46052,56966,59938,63274,71932,76696,83188,95217,97844,106377,112121,126161,129250,132496,147777,159100,165961,185841,185961,197983,207771,225574,229661,243262,255943,264389,269084,287895,301990,351933,331632,338316,356135,361864,383132,396479,475518,437202,441426,472836,479777,488253,519818,521271,533811,573690,580966,612865,629094,649135,670803,692039,699545,726987,748252,750870,769976,786593,839169,851285,838711,885306,918305,928777,958012,1.00958e+06,1.02619e+06,1.0328e+06,1.05961e+06,1.05839e+06,1.10096e+06,1.09948e+06,1.21186e+06,1.33454e+06,1.2138e+06,1.28678e+06,1.30508e+06,1.23166e+06,1.28304e+06,1.29116e+06,1.37649e+06,1.36326e+06,1.43028e+06,1.40076e+06,
224,820,1707,3216,4717,6959,8374,12169,19437,18166,22198,25207,29435,35269,38842,52693,48516,61015,62711,64745,68871,83486,80737,94330,96448,102315,116760,121910,133478,149202,154063,156518,169514,172179,177244,197523,201267,218196,223231,232003,238328,257868,281760,297095,300511,306028,323636,349576,344153,368677,379181,397515,429227,434799,442759,470758,491019,502821,498358,530840,549489,550789,588539,614314,601610,630277,629797,700848,682435,737381,750133,755262,772124,821708,823828,839945,870005,885889,907233,905113,960768,989814,1.03081e+06,1.00711e+06,1.02567e+06,1.0453e+06,1.05215e+06,1.125e+06,1.14687e+06,1.19065e+06,1.43698e+06,1.24249e+06,1.27542e+06,1.30147e+06,1.33358e+06,1.34352e+06,1.33512e+06,1.407e+06,1.44638e+06,1.42777e+06,
228,812,1869,3129,4807,6372,8902,12414,16771,17247,18107,25461,29157,32081,37856,52758,51295,90417,69449,94949,73529,77925,84620,132138,103637,104880,110864,120612,128662,145354,149929,155914,171790,180271,183751,199762,213131,223846,231477,239568,248146,262003,270488,282968,303276,334803,319523,340955,361858,378093,382365,389892,417997,426685,455269,469519,473430,479501,497368,515978,529792,559766,602477,587121,609053,645446,663926,676704,705989,705667,752717,746869,755584,805431,782908,831533,891368,875341,912934,911043,948363,960486,1.00122e+06,1.02279e+06,1.02598e+06,1.07195e+06,1.10356e+06,1.10206e+06,1.15212e+06,1.21234e+06,1.29892e+06,1.217e+06,1.24123e+06,1.27747e+06,1.29071e+06,1.37179e+06,1.3604e+06,1.38336e+06,1.40433e+06,1.41536e+06,
206,805,1907,3109,4487,6627,9243,11980,15176,16707,22482,25216,27778,34101,36838,58646,46853,66029,63640,77331,71217,79672,119497,92533,93796,106087,113455,120073,131563,138518,147961,156389,162458,218980,184331,192253,212602,214355,230391,236473,257347,259629,273119,290753,296309,314374,329568,344324,351736,376620,384751,410926,411312,441266,454091,461356,469764,481972,509865,520923,552802,580875,582173,601364,606802,639100,657724,679916,674835,702961,757595,749722,771069,775316,814689,835148,846501,881640,903653,922219,926451,982798,995872,1.03446e+06,1.02632e+06,1.0824e+06,1.10619e+06,1.10829e+06,1.15338e+06,1.16907e+06,1.18838e+06,1.2187e+06,1.22758e+06,1.2973e+06,1.32471e+06,1.30632e+06,1.37965e+06,1.36392e+06,1.42448e+06,1.45364e+06,
283,811,1861,2972,4276,6148,28351,14642,14627,16698,21803,25380,29949,35128,37716,53399,47569,90168,64309,78016,72926,78105,83190,88228,139224,100825,111867,126436,134617,137489,139271,165685,165638,178268,192391,196103,211423,217089,228418,238351,239746,256763,282640,300732,311487,324389,323775,338980,369277,379407,388256,400033,439942,435106,436785,466076,472139,498873,514106,531327,549185,564997,566666,574203,590180,638939,670561,663507,688360,704837,717578,738532,744870,787988,817103,876794,872446,878527,885958,915510,982079,1.01586e+06,984778,1.00862e+06,1.07684e+06,1.08292e+06,1.11051e+06,1.14452e+06,1.15516e+06,1.15102e+06,1.30212e+06,1.23328e+06,1.25518e+06,1.29229e+06,1.33408e+06,1.31457e+06,1.36882e+06,1.38799e+06,1.39039e+06,1.46952e+06,
291,888,1813,3405,4735,6110,9192,30423,16049,16817,21475,24310,28941,35188,38673,54685,71544,76360,62554,68636,68545,77586,82401,92390,122795,110732,112829,120402,128408,136289,145030,154124,172677,177889,184510,197898,200525,228708,236997,242773,240665,259553,278030,285474,308459,325158,322671,342468,352517,354582,380081,408768,413229,419760,445223,457811,478076,508984,503695,515825,553485,548018,578533,611946,642831,615379,651608,661762,709699,730617,699705,741026,783969,765082,808018,849786,840553,888547,897255,907718,959194,950468,972958,1.03127e+06,1.04539e+06,1.09113e+06,1.1067e+06,1.11664e+06,1.14572e+06,1.59096e+06,1.23447e+06,1.24672e+06,1.24052e+06,1.24935e+06,1.30313e+06,1.36884e+06,1.33268e+06,1.35703e+06,1.3797e+06,1.45998e+06,
226,835,1724,3313,7034,7072,10074,11639,28253,16898,19457,23635,29722,53404,36721,53923,63577,58511,68343,62292,113652,80962,81236,85410,100381,147306,112373,123049,130104,130909,139837,157876,172377,180221,183643,207974,203913,223392,224453,248123,245699,266976,276851,295277,296188,316569,325711,337478,363463,357195,376502,410790,406612,439013,444776,465762,478449,500709,528795,523734,533361,565528,584397,616244,629218,617351,653862,712950,686320,714674,724956,772927,800137,820002,823192,834282,891417,882235,910341,932644,957284,956527,985103,1.01466e+06,1.03188e+06,1.05994e+06,1.07199e+06,1.11166e+06,1.13498e+06,1.38874e+06,1.19824e+06,1.26462e+06,1.23926e+06,1.28448e+06,1.31265e+06,1.30595e+06,1.36808e+06,1.35283e+06,1.39716e+06,1.46163e+06,
249,651,1872,3094,5488,6252,9645,12079,12905,18659,20395,22468,27457,46881,38086,50863,46976,59934,64164,65429,69995,80470,82156,86762,96554,111373,115678,120719,130108,139520,148519,156276,172381,178697,191189,193667,204238,215105,227462,249615,252113,263338,274485,300143,308518,320659,343569,336660,372677,378864,371639,395497,418588,443170,454285,467143,489545,500344,498255,523444,550458,564562,576195,587062,631269,640723,650281,682084,702419,699795,716788,769832,768117,797972,822878,818997,852776,875142,888485,932493,930877,969308,1.01331e+06,1.00643e+06,1.04241e+06,1.07624e+06,1.09682e+06,1.10902e+06,1.14323e+06,1.17464e+06,1.19324e+06,1.24253e+06,1.26992e+06,1.26001e+06,1.31685e+06,1.33047e+06,1.35867e+06,1.3599e+06,1.41371e+06,1.44538e+06,
243,994,1652,3176,23131,6020,23040,25769,14334,17670,21571,24926,26885,33251,36586,52561,46544,59685,62896,67559,69323,107759,87775,91763,127820,105711,111952,127473,130481,135724,150289,152552,163897,174916,197326,196939,199423,221112,244269,236470,246247,266430,276274,287372,303112,316491,326443,344050,360464,380617,396833,429657,416944,437953,441135,473051,484210,480888,521801,525959,536571,553771,571028,599078,623775,637049,658924,676824,682376,725688,726902,786662,772094,797338,833317,844142,847926,882913,886136,931438,912346,955424,990987,1.04893e+06,1.02479e+06,1.08998e+06,1.09994e+06,1.13538e+06,1.17436e+06,1.19546e+06,1.21948e+06,1.23031e+06,1.23108e+06,1.27826e+06,1.33247e+06,1.34337e+06,1.3371e+06,1.43684e+06,1.42188e+06,1.43359e+06,
253,834,1764,3051,5238,6546,8754,11403,13848,17943,21191,25000,30346,32835,38674,51128,47911,56397,65008,65504,91785,97685,79748,89182,119732,103426,116197,122024,127432,134614,149810,153675,170719,177925,182960,194468,214913,221591,228389,241017,258130,263984,267633,301875,297914,320554,332829,350048,355418,379407,382271,395270,418562,441492,434076,461911,469023,493645,514770,525636,528137,562752,580130,602778,605764,644320,664702,679500,703392,730685,729836,751381,780298,797908,847839,847645,866788,874497,904804,887749,974787,966665,990020,1.01638e+06,1.03477e+06,1.05564e+06,1.09097e+06,1.1128e+06,1.12611e+06,1.24912e+06,1.21314e+06,1.23265e+06,1.26692e+06,1.31187e+06,1.29804e+06,1.31626e+06,1.3622e+06,1.38895e+06,1.41111e+06,1.45072e+06,
226,909,1646,3353,4778,6976,8305,11055,14887,17814,22119,25604,29641,32052,37659,47926,47920,56144,64496,63285,93946,81009,83817,89398,96951,106472,111356,121526,136817,137251,151479,150799,173580,180693,184690,197065,211495,221515,229071,240995,255303,265664,273087,301760,304197,330053,327768,352848,367094,358631,385846,394811,429038,432559,443416,456239,460563,511548,516947,517625,534038,568008,571893,605267,632311,647784,660752,639486,691040,717672,720771,763993,776092,808916,831669,869341,845453,886079,910641,930087,975369,944965,986543,1.01343e+06,1.03531e+06,1.09177e+06,1.1051e+06,1.16951e+06,1.13754e+06,1.25661e+06,1.18635e+06,1.21447e+06,1.24542e+06,1.28959e+06,1.27036e+06,1.3155e+06,1.32872e+06,1.39627e+06,1.39398e+06,1.37895e+06,
184,962,1664,3398,5322,6204,9327,10453,14670,16857,21078,27095,28304,33984,36977,45146,47248,57660,61283,64373,69790,79771,82585,89823,99112,103701,115815,123171,128624,140955,146785,155524,169745,186553,180884,195384,210414,223676,228999,245897,251463,262793,286902,291947,306581,317325,329567,339199,361984,362425,375258,415228,410063,416429,438038,456541,466830,496186,516571,542353,557664,566317,597364,584507,610972,637742,638758,686679,693578,725899,730396,762875,771491,798638,805661,833623,850437,880134,903934,929854,959785,967372,1.01939e+06,1.02617e+06,1.07658e+06,1.08526e+06,1.11782e+06,1.31905e+06,1.13884e+06,1.24059e+06,1.18892e+06,1.23051e+06,1.24097e+06,1.28889e+06,1.28423e+06,1.31037e+06,1.37631e+06,1.35858e+06,1.39955e+06,1.42938e+06,
211,774,1760,3264,5337,6337,9350,11679,14689,16641,22127,25669,27646,31482,36889,46553,48301,55826,64219,64077,71634,78800,86804,88637,101387,103424,111592,123457,132376,135489,148702,157200,164842,172484,193144,197699,207963,221098,231321,236412,253791,263780,274375,295054,301912,318297,338686,327152,344098,365938,392996,402795,429059,415524,461703,463168,475611,486282,502200,521985,537031,565826,596647,573013,611057,628282,656659,676611,710567,717948,756634,749050,777294,834253,842738,827855,847127,880092,885574,917694,928026,986602,985397,1.01114e+06,1.04161e+06,1.05642e+06,1.06914e+06,1.15632e+06,1.13417e+06,1.1973e+06,1.19342e+06,1.21337e+06,1.2533e+06,1.25362e+06,1.306e+06,1.28204e+06,1.36766e+06,1.39957e+06,1.4349e+06,1.43211e+06,
252,922,1946,2987,5120,6870,8993,11403,13954,16343,20579,24380,26633,33988,38690,44895,48109,59257,66376,65700,70416,78543,85925,133538,136232,106014,114387,119600,132334,136946,148554,155092,167903,181333,181873,195211,207810,226292,230266,238737,255051,267157,287778,290342,310060,329271,344095,335626,352913,380884,376964,410644,435117,428797,449244,470654,448375,486817,523521,526700,541715,577437,577305,609932,611219,641005,643931,677337,696268,711078,724780,751891,780323,795038,832758,833901,852146,887931,904940,932554,963764,963775,990931,1.01101e+06,1.04765e+06,1.07309e+06,1.09195e+06,1.18348e+06,1.17857e+06,1.19142e+06,1.2241e+06,1.20735e+06,1.22057e+06,1.28764e+06,1.2819e+06,1.34785e+06,1.35623e+06,1.41757e+06,1.4094e+06,1.429e+06,
194,851,1862,3069,5172,6261,8732,10547,14580,17905,21100,26928,30388,32448,39883,45405,47274,61864,67055,65607,69261,84239,105104,88770,92023,112659,112026,122655,129607,134518,149435,153885,172740,173337,184395,197810,207072,225132,229870,248755,251535,273589,274139,293132,300064,312567,335248,340523,356479,365810,388506,384890,439549,435423,432680,477506,473284,499815,522245,519938,561057,576962,564155,599750,629980,638596,653244,657564,697789,712395,737618,751665,761898,821449,812002,842037,843930,877863,896476,923679,938169,984977,969558,1.00866e+06,1.03978e+06,1.08363e+06,1.1471e+06,1.16868e+06,1.1295e+06,1.22081e+06,1.19163e+06,1.2288e+06,1.25332e+06,1.28689e+06,1.32546e+06,1.31915e+06,1.35097e+06,1.37903e+06,1.40314e+06,1.4583e+06,
279,832,1749,3076,5003,6209,9120,11304,13844,17257,20607,24315,27788,34933,38439,45047,47022,57731,63213,67247,67782,77304,95678,94241,100043,124237,113901,120214,121651,135631,144177,154416,169340,167862,174471,204919,212642,217500,235756,243731,254486,268317,281028,291694,299125,313280,334921,341726,351038,380959,379005,402941,420041,443601,458046,474277,477737,485751,525385,539053,542740,555651,582021,606276,607965,635087,663847,670144,676211,706684,735484,749652,758940,824076,849087,845463,874195,869843,886207,932084,921626,978056,980187,995757,1.03882e+06,1.06201e+06,1.10088e+06,1.27635e+06,1.17939e+06,1.17659e+06,1.20764e+06,1.21424e+06,1.23771e+06,1.27148e+06,1.30624e+06,1.3218e+06,1.37197e+06,1.37762e+06,1.4025e+06,1.45278e+06,
228,933,1893,3037,17833,6367,8284,12179,15002,17477,19156,44629,29898,33400,36584,49337,50356,67398,60930,63712,71422,80952,82363,91935,99625,104007,117258,119295,128733,133725,144377,159903,156724,176353,188381,203210,205504,218566,231219,236051,249146,261291,268622,294196,305074,328521,344047,340690,359932,372084,381120,407800,468226,426336,440406,467717,457136,504022,524993,529525,557675,572554,597656,604403,615923,632109,645748,673671,702616,688662,738107,739810,793465,810555,821932,800162,863011,894560,915076,937370,967419,957795,1.03411e+06,1.02241e+06,1.05513e+06,1.06041e+06,1.22811e+06,1.27535e+06,1.15389e+06,1.18147e+06,1.2035e+06,1.22061e+06,1.27931e+06,1.28239e+06,1.29983e+06,1.32836e+06,1.34551e+06,1.40925e+06,1.39317e+06,1.45421e+06,
231,789,2020,3075,4831,6831,9289,11252,14816,16635,22098,27449,29624,31599,37301,43505,45728,57294,72978,64475,69448,78674,84608,95818,99801,105477,116944,121687,128914,135367,145767,156714,165783,176954,191584,196403,201039,215319,234302,244097,246829,268616,271468,280336,296063,312185,318429,334503,355581,382454,368370,397580,481657,439636,446500,452908,474121,503861,507276,534197,545657,572715,590973,595467,629635,622984,670462,657379,683860,711319,722370,754395,802775,773328,799777,821178,859110,858245,910446,898503,945767,947670,1.18652e+06,1.02049e+06,1.06692e+06,1.08699e+06,1.27894e+06,1.19672e+06,1.1428e+06,1.16972e+06,1.21805e+06,1.2055e+06,1.26414e+06,1.28016e+06,1.33016e+06,1.37201e+06,1.3491e+06,1.40592e+06,1.40516e+06,1.46989e+06,
294,833,1829,3130,4927,6682,9661,12209,14559,18386,22049,38015,31223,35813,36861,46931,46599,55026,64099,103718,70612,81506,83686,87012,94234,102775,114691,120334,134515,140411,147443,156768,168015,181558,193772,188994,206778,211769,229629,244180,258066,257647,273828,296562,307078,324014,327208,340860,365195,370506,393993,397427,437908,412017,454063,463356,486651,492787,513514,550813,562543,569587,581356,610513,621325,640415,659521,665180,689462,717763,736383,755844,776080,821733,798866,835478,858011,850749,924527,919495,975023,989298,1.04483e+06,1.02981e+06,1.01497e+06,1.02483e+06,1.16692e+06,1.16354e+06,1.14794e+06,1.16006e+06,1.20995e+06,1.22473e+06,1.2244e+06,1.27685e+06,1.29021e+06,1.3732e+06,1.3216e+06,1.3956e+06,1.44624e+06,1.46205e+06,
262,919,1643,3208,4803,6661,8855,10840,15879,17829,22091,24373,26176,32920,38871,43846,47146,61602,60678,64340,73514,79146,84794,85228,95945,109571,113721,119572,127146,139479,145838,156643,170693,180016,199259,206830,203651,219031,231175,240117,249534,277540,278725,279744,300130,317251,338016,346851,365172,380730,379260,409697,424208,442099,458441,477267,484198,493240,532952,527546,547249,560350,568932,596379,627424,631314,651058,683678,709915,696392,743761,753145,769626,800990,795802,852535,848009,877689,913364,921715,957297,974752,1.04434e+06,1.00939e+06,1.07281e+06,1.05431e+06,1.15956e+06,1.42479e+06,1.1765e+06,1.17992e+06,1.20216e+06,1.21712e+06,1.22239e+06,1.28248e+06,1.28916e+06,1.37619e+06,1.33118e+06,1.38302e+06,1.3809e+06,1.43614e+06,
234,884,1598,3035,5197,6026,8567,12457,14748,17650,20900,25593,29614,51759,38812,42529,44782,56196,66757,63558,70764,114972,83548,92127,101256,107389,119272,121240,134453,142238,144405,152377,162700,184877,190434,200611,202976,205721,222003,236127,252038,268920,277164,292091,306164,323486,332574,336687,351931,366648,391725,404458,406522,425527,455480,467605,479765,501120,504281,523367,554100,569695,551889,600554,626873,635901,666731,667035,696391,734005,740223,771188,760890,772830,822933,824108,884676,890055,915028,939098,940846,968709,1.07031e+06,1.01786e+06,1.03666e+06,1.06272e+06,1.15345e+06,1.17525e+06,1.15077e+06,1.14135e+06,1.16458e+06,1.20951e+06,1.23671e+06,1.30551e+06,1.3247e+06,1.31395e+06,1.33317e+06,1.40458e+06,1.40151e+06,1.43463e+06,
238,927,1707,3257,4465,6451,9159,12177,13913,17327,21388,25537,28585,48870,39624,44497,45730,54147,62476,67392,71066,76857,84929,89146,95421,103751,117389,122307,131562,135127,143316,160835,161671,178690,190228,192918,210532,220616,226150,245704,253142,276064,268984,287642,305354,321652,328985,339843,354184,372020,374807,408811,454740,430548,440177,459694,485762,495464,516070,541187,560717,557894,577281,598796,620072,644623,662504,681607,706829,713864,734512,763479,770696,807220,843884,871344,863030,877371,895364,929910,928939,995383,1.01666e+06,1.02557e+06,1.01993e+06,1.1499e+06,1.32696e+06,1.15499e+06,1.15231e+06,1.16494e+06,1.23248e+06,1.23551e+06,1.2243e+06,1.2455e+06,1.31075e+06,1.32461e+06,1.36379e+06,1.38145e+06,1.39404e+06,1.47658e+06,
268,834,1808,2956,4648,7120,8981,11506,14651,16162,21191,26266,29443,34197,59734,48058,47849,103723,64209,64498,71280,74784,81953,86393,99008,108032,112825,127692,135449,139109,151446,157481,165104,179947,178072,193227,208284,219909,229107,239294,255054,259953,282787,287435,302313,314452,359567,356791,354496,368738,381470,394949,408789,428158,445233,457303,472902,501437,505165,524338,539483,562321,589319,589481,617913,644092,657239,668990,691236,714828,728139,769518,784604,816646,807438,841676,860670,877548,903391,988557,941833,974035,997310,1.01705e+06,1.05917e+06,1.1875e+06,1.1307e+06,1.13107e+06,1.14424e+06,1.17061e+06,1.19857e+06,1.24233e+06,1.23015e+06,1.28801e+06,1.25022e+06,1.29925e+06,1.32994e+06,1.40989e+06,1.37055e+06,1.48076e+06,
274,840,1789,3115,4491,6888,9447,11432,15256,17175,21728,25659,29258,31946,55140,47233,49832,56186,65324,63919,89524,77535,84191,114866,99029,126528,112124,121061,124238,137152,148169,159555,169448,174626,196182,193353,210176,225449,236565,243901,251008,266765,281324,291216,293406,308837,343883,346712,348038,360401,389948,407104,458629,439532,441889,462791,492286,502927,513115,545594,539770,575494,589009,596781,621608,672927,684885,663038,714041,733392,740995,753699,771077,784376,811353,837697,866791,875470,905222,958716,954000,966147,998092,1.03344e+06,1.05274e+06,1.20081e+06,1.17561e+06,1.18103e+06,1.15439e+06,1.18697e+06,1.20188e+06,1.26134e+06,1.27004e+06,1.27904e+06,1.34417e+06,1.32048e+06,1.3935e+06,1.42202e+06,1.4392e+06,1.42118e+06,
214,808,1777,3169,5474,6794,8149,10512,14177,17535,21831,25504,29836,33904,39262,48929,45889,58111,62261,64541,77053,76245,85217,100706,93509,121978,114424,126512,134746,145893,149729,162491,169238,175184,184265,197220,212237,214397,226031,237285,259511,277312,283989,292744,298316,322454,329232,345383,361548,369202,382050,401219,413880,441524,440331,442506,478004,498576,499858,547885,547865,568215,580418,603946,625426,632512,681758,678654,702403,726164,734055,757718,763431,804658,830018,832903,878463,884476,887942,964284,939765,973339,1.01903e+06,1.03626e+06,1.05256e+06,1.14109e+06,1.13057e+06,1.21718e+06,1.15777e+06,1.20423e+06,1.21121e+06,1.2115e+06,1.2737e+06,1.25235e+06,1.31275e+06,1.34885e+06,1.35272e+06,1.40021e+06,1.41672e+06,1.42865e+06,
275,849,1675,3157,4811,6298,8939,12259,12764,17509,20041,23618,28261,32491,37915,45486,79740,62106,63434,62010,77848,78769,85691,92108,99777,114917,111836,115667,131621,137825,143619,162956,170191,179465,195467,194292,207530,220659,226782,235289,258884,249622,264813,283909,307325,332979,361532,338268,361162,372814,394452,509795,425638,433850,444195,475884,472457,503769,499118,528709,542946,543448,589680,578052,623320,622555,655439,671967,702557,715728,721049,763822,789130,771667,803898,850496,858257,884039,905926,933729,951838,959463,1.04462e+06,1.02818e+06,1.02064e+06,1.11807e+06,1.13148e+06,1.10098e+06,1.13545e+06,1.1641e+06,1.21098e+06,1.2527e+06,1.22704e+06,1.28603e+06,1.28601e+06,1.32743e+06,1.36341e+06,1.38647e+06,1.41934e+06,1.44901e+06,
185,821,1760,3149,4668,6173,8777,11913,14227,18600,22760,24195,31328,32038,59701,47540,62382,55232,64696,64631,74815,76844,125817,91023,100465,108178,116748,146971,131198,139653,152742,157542,172511,179767,185498,204492,207550,215545,225071,250284,256912,254876,276896,283814,306715,310535,340499,354615,352481,366745,391985,421572,455941,441874,441427,476764,484249,496985,504611,526343,551366,556571,588311,596539,611054,623920,646778,674792,686311,700332,734007,755317,770490,810961,804348,827689,852776,910786,897759,929493,951661,968364,1.18094e+06,1.00572e+06,1.05436e+06,1.30893e+06,1.17671e+06,1.12542e+06,1.15593e+06,1.15335e+06,1.17922e+06,1.17854e+06,1.23998e+06,1.25564e+06,1.29419e+06,1.29292e+06,1.3722e+06,1.38299e+06,1.4293e+06,1.44536e+06,
215,896,2005,2597,4658,6981,9228,12062,14851,18476,21116,25726,30938,34776,43382,44906,68796,54897,64237,66720,85190,77771,86106,94871,95716,105938,114337,126716,129787,135679,148628,153783,163675,177597,184435,198718,204706,216690,223409,242254,262928,266920,283455,292806,310380,313137,335808,352099,361471,375477,376093,395757,413495,433116,456942,450026,477251,500888,525295,534966,558419,574021,561562,600849,628026,637057,665409,689312,683487,700558,730026,771576,785784,781192,795719,840052,875744,855077,910299,936895,941415,962964,1.026e+06,1.01652e+06,1.22395e+06,1.10889e+06,1.13244e+06,1.11663e+06,1.134e+06,1.27853e+06,1.19361e+06,1.21456e+06,1.24167e+06,1.30037e+06,1.30699e+06,1.33348e+06,1.36623e+06,1.36004e+06,1.4027e+06,1.40975e+06,
220,713,1999,3274,4306,6727,8528,11890,14728,17800,19517,25640,27817,33105,35881,42041,84149,73496,67934,65265,81159,81837,83372,89888,94594,103846,113482,115671,126829,132954,152771,165702,172989,180668,191343,193374,220002,225168,236528,242006,250405,266542,285323,277876,300819,324830,330833,348322,366147,384634,375058,396464,452346,448516,453245,457311,478823,491814,502233,526198,556950,580103,563853,599450,617907,627095,653561,680433,717990,698257,749621,756408,772219,807247,832111,844351,864000,895539,913150,985622,1.06394e+06,959201,1.03998e+06,1.01538e+06,1.18185e+06,1.09995e+06,1.08491e+06,1.10822e+06,1.12091e+06,1.1812e+06,1.21723e+06,1.23126e+06,1.26804e+06,1.32777e+06,1.30934e+06,1.32216e+06,1.36076e+06,1.39832e+06,1.39584e+06,1.46384e+06,
